# Renewables.ninja Solar PV (Point API) - 62.240, 25.746 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/Helsinki, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC
# {"units": {"time": "UTC", "local_time": "Europe/Helsinki", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "62.239529280915335", "lon": "25.746290759606264", "date_from": "2012-01-01", "date_to": "2012-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2012-08-04 10:00,2012-08-04 13:00,0.268,0.058,0.257,17.892
2012-08-04 11:00,2012-08-04 14:00,0.296,0.086,0.263,18.392
2012-08-04 12:00,2012-08-04 15:00,0.311,0.120,0.249,18.911
2012-08-04 13:00,2012-08-04 16:00,0.363,0.226,0.205,19.343
2012-08-04 14:00,2012-08-04 17:00,0.309,0.210,0.157,19.388
2012-08-04 15:00,2012-08-04 18:00,0.188,0.096,0.130,18.955
2012-08-04 16:00,2012-08-04 19:00,0.094,0.029,0.091,18.234
2012-08-04 17:00,2012-08-04 20:00,0.031,0,0.048,17.055
2012-08-04 18:00,2012-08-04 21:00,0.001,0,0.006,15.949
2012-08-04 19:00,2012-08-04 22:00,0,0,0,15.071
2012-08-04 20:00,2012-08-04 23:00,0,0,0,14.391
2012-08-04 21:00,2012-08-05 00:00,0,0,0,13.513
2012-08-04 22:00,2012-08-05 01:00,0,0,0,13.025
2012-08-04 23:00,2012-08-05 02:00,0,0,0,12.872
2012-08-05 00:00,2012-08-05 03:00,0,0,0,12.661
2012-08-05 01:00,2012-08-05 04:00,0,0,0,12.680
2012-08-05 02:00,2012-08-05 05:00,0.009,0,0.020,12.994
2012-08-05 03:00,2012-08-05 06:00,0.036,0,0.054,13.729
2012-08-05 04:00,2012-08-05 07:00,0.128,0.086,0.069,14.542
2012-08-05 05:00,2012-08-05 08:00,0.280,0.247,0.079,15.551
2012-08-05 06:00,2012-08-05 09:00,0.420,0.406,0.090,16.779
2012-08-05 07:00,2012-08-05 10:00,0.533,0.547,0.099,17.740
2012-08-05 08:00,2012-08-05 11:00,0.612,0.653,0.106,18.401
2012-08-05 09:00,2012-08-05 12:00,0.656,0.715,0.111,18.921
2012-08-05 10:00,2012-08-05 13:00,0.659,0.718,0.115,19.275
2012-08-05 11:00,2012-08-05 14:00,0.629,0.673,0.116,19.443
2012-08-05 12:00,2012-08-05 15:00,0.562,0.576,0.117,19.404
2012-08-05 13:00,2012-08-05 16:00,0.437,0.400,0.124,19.042
2012-08-05 14:00,2012-08-05 17:00,0.339,0.294,0.106,18.593
2012-08-05 15:00,2012-08-05 18:00,0.204,0.150,0.093,17.955
2012-08-05 16:00,2012-08-05 19:00,0.084,0.035,0.073,17.164
2012-08-05 17:00,2012-08-05 20:00,0.026,0,0.042,16.125
2012-08-05 18:00,2012-08-05 21:00,0,0,0.006,15.018
2012-08-05 19:00,2012-08-05 22:00,0,0,0,14.337
2012-08-05 20:00,2012-08-05 23:00,0,0,0,13.902
2012-08-05 21:00,2012-08-06 00:00,0,0,0,13.524
2012-08-05 22:00,2012-08-06 01:00,0,0,0,13.173
2012-08-05 23:00,2012-08-06 02:00,0,0,0,13.010
2012-08-06 00:00,2012-08-06 03:00,0,0,0,12.894
2012-08-06 01:00,2012-08-06 04:00,0,0,0,12.824
2012-08-06 02:00,2012-08-06 05:00,0.009,0,0.020,12.995
2012-08-06 03:00,2012-08-06 06:00,0.036,0,0.054,13.605
2012-08-06 04:00,2012-08-06 07:00,0.128,0.082,0.073,14.368
2012-08-06 05:00,2012-08-06 08:00,0.278,0.239,0.084,15.376
2012-08-06 06:00,2012-08-06 09:00,0.424,0.408,0.092,16.584
2012-08-06 07:00,2012-08-06 10:00,0.543,0.561,0.099,17.696
2012-08-06 08:00,2012-08-06 11:00,0.626,0.676,0.105,18.562
2012-08-06 09:00,2012-08-06 12:00,0.661,0.722,0.113,19.221
2012-08-06 10:00,2012-08-06 13:00,0.664,0.725,0.119,19.744
2012-08-06 11:00,2012-08-06 14:00,0.611,0.632,0.134,20.030
2012-08-06 12:00,2012-08-06 15:00,0.451,0.362,0.183,19.893
2012-08-06 13:00,2012-08-06 16:00,0.271,0.127,0.196,19.403
2012-08-06 14:00,2012-08-06 17:00,0.202,0.076,0.166,19.052
2012-08-06 15:00,2012-08-06 18:00,0.120,0.029,0.120,18.502
2012-08-06 16:00,2012-08-06 19:00,0.067,0.009,0.081,17.863
2012-08-06 17:00,2012-08-06 20:00,0.020,0,0.035,16.789
2012-08-06 18:00,2012-08-06 21:00,0,0,0.003,15.884
2012-08-06 19:00,2012-08-06 22:00,0,0,0,15.534
2012-08-06 20:00,2012-08-06 23:00,0,0,0,15.149
2012-08-06 21:00,2012-08-07 00:00,0,0,0,14.750
2012-08-06 22:00,2012-08-07 01:00,0,0,0,14.337
2012-08-06 23:00,2012-08-07 02:00,0,0,0,14.196
2012-08-07 00:00,2012-08-07 03:00,0,0,0,14.331
2012-08-07 01:00,2012-08-07 04:00,0,0,0,14.546
2012-08-07 02:00,2012-08-07 05:00,0,0,0.004,14.528
2012-08-07 03:00,2012-08-07 06:00,0.016,0,0.029,14.839
2012-08-07 04:00,2012-08-07 07:00,0.052,0.002,0.070,15.413
2012-08-07 05:00,2012-08-07 08:00,0.126,0.018,0.136,16.293
2012-08-07 06:00,2012-08-07 09:00,0.248,0.092,0.200,17.315
2012-08-07 07:00,2012-08-07 10:00,0.355,0.192,0.228,18.176
2012-08-07 08:00,2012-08-07 11:00,0.370,0.183,0.256,18.681
2012-08-07 09:00,2012-08-07 12:00,0.386,0.188,0.271,18.930
2012-08-07 10:00,2012-08-07 13:00,0.460,0.287,0.267,19.275
2012-08-07 11:00,2012-08-07 14:00,0.361,0.157,0.273,19.264
2012-08-07 12:00,2012-08-07 15:00,0.235,0.050,0.229,18.856
2012-08-07 13:00,2012-08-07 16:00,0.141,0.014,0.158,18.254
2012-08-07 14:00,2012-08-07 17:00,0.069,0.003,0.089,17.527
2012-08-07 15:00,2012-08-07 18:00,0.035,0.001,0.051,16.844
2012-08-07 16:00,2012-08-07 19:00,0.015,0,0.028,16.222
2012-08-07 17:00,2012-08-07 20:00,0.003,0,0.012,15.530
2012-08-07 18:00,2012-08-07 21:00,0,0,0.001,14.641
2012-08-07 19:00,2012-08-07 22:00,0,0,0,13.945
2012-08-07 20:00,2012-08-07 23:00,0,0,0,13.389
2012-08-07 21:00,2012-08-08 00:00,0,0,0,12.996
2012-08-07 22:00,2012-08-08 01:00,0,0,0,12.724
2012-08-07 23:00,2012-08-08 02:00,0,0,0,12.445
2012-08-08 00:00,2012-08-08 03:00,0,0,0,12.108
2012-08-08 01:00,2012-08-08 04:00,0,-0,0,11.739
2012-08-08 02:00,2012-08-08 05:00,0.002,0,0.010,11.347
2012-08-08 03:00,2012-08-08 06:00,0.027,0,0.042,11.001
2012-08-08 04:00,2012-08-08 07:00,0.079,0.006,0.094,10.805
2012-08-08 05:00,2012-08-08 08:00,0.128,0.015,0.137,10.850
2012-08-08 06:00,2012-08-08 09:00,0.134,0.012,0.147,10.763
2012-08-08 07:00,2012-08-08 10:00,0.132,0.009,0.148,10.626
2012-08-08 08:00,2012-08-08 11:00,0.134,0.008,0.151,10.554
2012-08-08 09:00,2012-08-08 12:00,0.130,0.007,0.147,10.406
2012-08-08 10:00,2012-08-08 13:00,0.111,0.005,0.129,9.979
2012-08-08 11:00,2012-08-08 14:00,0.112,0.005,0.130,9.575
2012-08-08 12:00,2012-08-08 15:00,0.103,0.005,0.121,9.307
2012-08-08 13:00,2012-08-08 16:00,0.085,0.004,0.102,9.084
2012-08-08 14:00,2012-08-08 17:00,0.072,0.003,0.089,8.894
2012-08-08 15:00,2012-08-08 18:00,0.056,0.002,0.072,8.625
2012-08-08 16:00,2012-08-08 19:00,0.032,0.001,0.047,8.368
2012-08-08 17:00,2012-08-08 20:00,0.009,0,0.020,8.015
2012-08-08 18:00,2012-08-08 21:00,0,0,0.002,7.661
2012-08-08 19:00,2012-08-08 22:00,0,0,0,7.474
2012-08-08 20:00,2012-08-08 23:00,0,0,0,7.281
2012-08-08 21:00,2012-08-09 00:00,0,0,0,7.115
2012-08-08 22:00,2012-08-09 01:00,0,0,0,6.968
2012-08-08 23:00,2012-08-09 02:00,0,0,0,6.853
2012-08-09 00:00,2012-08-09 03:00,0,0,0,6.771
2012-08-09 01:00,2012-08-09 04:00,0,-0,0,6.713
2012-08-09 02:00,2012-08-09 05:00,0,0,0.005,6.678
2012-08-09 03:00,2012-08-09 06:00,0.016,0,0.029,6.808
2012-08-09 04:00,2012-08-09 07:00,0.055,0.003,0.069,7.271
2012-08-09 05:00,2012-08-09 08:00,0.122,0.018,0.126,7.955
2012-08-09 06:00,2012-08-09 09:00,0.209,0.057,0.181,8.922
2012-08-09 07:00,2012-08-09 10:00,0.309,0.130,0.219,10.012
2012-08-09 08:00,2012-08-09 11:00,0.401,0.222,0.236,10.971
2012-08-09 09:00,2012-08-09 12:00,0.467,0.302,0.238,11.658
2012-08-09 10:00,2012-08-09 13:00,0.499,0.350,0.232,12.148
2012-08-09 11:00,2012-08-09 14:00,0.487,0.346,0.222,12.423
2012-08-09 12:00,2012-08-09 15:00,0.445,0.308,0.207,12.494
2012-08-09 13:00,2012-08-09 16:00,0.360,0.222,0.190,12.314
2012-08-09 14:00,2012-08-09 17:00,0.259,0.132,0.165,11.915
2012-08-09 15:00,2012-08-09 18:00,0.155,0.054,0.128,11.344
2012-08-09 16:00,2012-08-09 19:00,0.071,0.009,0.082,10.590
2012-08-09 17:00,2012-08-09 20:00,0.022,0,0.036,9.358
2012-08-09 18:00,2012-08-09 21:00,0,0,0.003,7.904
2012-08-09 19:00,2012-08-09 22:00,0,0,0,7.355
2012-08-09 20:00,2012-08-09 23:00,0,0,0,7.058
2012-08-09 21:00,2012-08-10 00:00,0,0,0,6.757
2012-08-09 22:00,2012-08-10 01:00,0,0,0,6.395
2012-08-09 23:00,2012-08-10 02:00,0,0,0,6.068
2012-08-10 00:00,2012-08-10 03:00,0,0,0,5.798
2012-08-10 01:00,2012-08-10 04:00,0,0,0,5.786
2012-08-10 02:00,2012-08-10 05:00,0.004,0,0.012,6.112
2012-08-10 03:00,2012-08-10 06:00,0.036,0,0.052,7.521
2012-08-10 04:00,2012-08-10 07:00,0.116,0.052,0.086,8.183
2012-08-10 05:00,2012-08-10 08:00,0.254,0.184,0.102,9.135
2012-08-10 06:00,2012-08-10 09:00,0.393,0.332,0.114,10.172
2012-08-10 07:00,2012-08-10 10:00,0.509,0.467,0.124,11.001
2012-08-10 08:00,2012-08-10 11:00,0.584,0.557,0.134,11.716
2012-08-10 09:00,2012-08-10 12:00,0.670,0.689,0.124,12.395
2012-08-10 10:00,2012-08-10 13:00,0.595,0.545,0.164,12.613
2012-08-10 11:00,2012-08-10 14:00,0.503,0.391,0.198,12.668
2012-08-10 12:00,2012-08-10 15:00,0.360,0.199,0.214,12.496
2012-08-10 13:00,2012-08-10 16:00,0.315,0.169,0.192,12.375
2012-08-10 14:00,2012-08-10 17:00,0.218,0.090,0.161,12.030
2012-08-10 15:00,2012-08-10 18:00,0.133,0.038,0.120,11.589
2012-08-10 16:00,2012-08-10 19:00,0.063,0.008,0.075,10.983
2012-08-10 17:00,2012-08-10 20:00,0.019,0,0.032,9.882
2012-08-10 18:00,2012-08-10 21:00,0,0,0.001,9.037
2012-08-10 19:00,2012-08-10 22:00,0,0,0,8.799
2012-08-10 20:00,2012-08-10 23:00,0,0,0,8.758
2012-08-10 21:00,2012-08-11 00:00,0,0,0,8.884
2012-08-10 22:00,2012-08-11 01:00,0,0,0,9.046
2012-08-10 23:00,2012-08-11 02:00,0,0,0,9.190
2012-08-11 00:00,2012-08-11 03:00,0,0,0,9.223
2012-08-11 01:00,2012-08-11 04:00,0,0,0,9.063
2012-08-11 02:00,2012-08-11 05:00,0.002,0,0.009,8.837
2012-08-11 03:00,2012-08-11 06:00,0.033,0,0.049,9.076
2012-08-11 04:00,2012-08-11 07:00,0.110,0.048,0.085,10.516
2012-08-11 05:00,2012-08-11 08:00,0.217,0.135,0.114,11.105
2012-08-11 06:00,2012-08-11 09:00,0.361,0.287,0.125,11.729
2012-08-11 07:00,2012-08-11 10:00,0.431,0.345,0.153,12.454
2012-08-11 08:00,2012-08-11 11:00,0.504,0.425,0.167,13.166
2012-08-11 09:00,2012-08-11 12:00,0.539,0.468,0.172,13.797
2012-08-11 10:00,2012-08-11 13:00,0.654,0.675,0.126,14.579
2012-08-11 11:00,2012-08-11 14:00,0.663,0.712,0.105,15.204
2012-08-11 12:00,2012-08-11 15:00,0.612,0.653,0.093,15.563
2012-08-11 13:00,2012-08-11 16:00,0.513,0.526,0.086,15.630
2012-08-11 14:00,2012-08-11 17:00,0.374,0.356,0.081,15.443
2012-08-11 15:00,2012-08-11 18:00,0.205,0.158,0.082,14.984
2012-08-11 16:00,2012-08-11 19:00,0.072,0.023,0.071,14.685
2012-08-11 17:00,2012-08-11 20:00,0.018,0,0.031,13.396
2012-08-11 18:00,2012-08-11 21:00,0,0,0.001,11.998
2012-08-11 19:00,2012-08-11 22:00,0,0,0,10.740
2012-08-11 20:00,2012-08-11 23:00,0,0,0,10.171
2012-08-11 21:00,2012-08-12 00:00,0,0,0,9.888
2012-08-11 22:00,2012-08-12 01:00,0,0,0,9.778
2012-08-11 23:00,2012-08-12 02:00,0,0,0,9.861
2012-08-12 00:00,2012-08-12 03:00,0,0,0,9.868
2012-08-12 01:00,2012-08-12 04:00,0,0,0,9.579
2012-08-12 02:00,2012-08-12 05:00,0,0,0.006,9.775
2012-08-12 03:00,2012-08-12 06:00,0.019,0,0.033,10.520
2012-08-12 04:00,2012-08-12 07:00,0.065,0.005,0.079,11.096
2012-08-12 05:00,2012-08-12 08:00,0.121,0.020,0.126,11.775
2012-08-12 06:00,2012-08-12 09:00,0.184,0.042,0.172,12.523
2012-08-12 07:00,2012-08-12 10:00,0.224,0.055,0.203,13.264
2012-08-12 08:00,2012-08-12 11:00,0.277,0.084,0.236,14.032
2012-08-12 09:00,2012-08-12 12:00,0.335,0.133,0.255,14.863
2012-08-12 10:00,2012-08-12 13:00,0.447,0.279,0.248,15.756
2012-08-12 11:00,2012-08-12 14:00,0.468,0.332,0.224,16.350
2012-08-12 12:00,2012-08-12 15:00,0.438,0.311,0.207,16.654
2012-08-12 13:00,2012-08-12 16:00,0.284,0.128,0.205,16.759
2012-08-12 14:00,2012-08-12 17:00,0.155,0.034,0.152,16.280
2012-08-12 15:00,2012-08-12 18:00,0.110,0.021,0.116,16.137
2012-08-12 16:00,2012-08-12 19:00,0.065,0.008,0.079,15.668
2012-08-12 17:00,2012-08-12 20:00,0.014,0,0.027,14.579
2012-08-12 18:00,2012-08-12 21:00,0,0,0.001,13.914
2012-08-12 19:00,2012-08-12 22:00,0,0,0,13.435
2012-08-12 20:00,2012-08-12 23:00,0,0,0,12.979
2012-08-12 21:00,2012-08-13 00:00,0,0,0,12.561
2012-08-12 22:00,2012-08-13 01:00,0,0,0,12.196
2012-08-12 23:00,2012-08-13 02:00,0,0,0,11.887
2012-08-13 00:00,2012-08-13 03:00,0,0,0,11.627
2012-08-13 01:00,2012-08-13 04:00,0,0,0,11.378
2012-08-13 02:00,2012-08-13 05:00,0.002,0,0.009,11.232
2012-08-13 03:00,2012-08-13 06:00,0.032,0,0.049,11.734
2012-08-13 04:00,2012-08-13 07:00,0.112,0.059,0.078,13.729
2012-08-13 05:00,2012-08-13 08:00,0.249,0.194,0.098,16.296
2012-08-13 06:00,2012-08-13 09:00,0.310,0.218,0.147,17.732
2012-08-13 07:00,2012-08-13 10:00,0.396,0.299,0.172,19.166
2012-08-13 08:00,2012-08-13 11:00,0.472,0.388,0.185,20.075
2012-08-13 09:00,2012-08-13 12:00,0.475,0.372,0.207,20.701
2012-08-13 10:00,2012-08-13 13:00,0.463,0.340,0.223,20.975
2012-08-13 11:00,2012-08-13 14:00,0.355,0.188,0.237,20.801
2012-08-13 12:00,2012-08-13 15:00,0.315,0.153,0.222,20.436
2012-08-13 13:00,2012-08-13 16:00,0.271,0.127,0.196,19.999
2012-08-13 14:00,2012-08-13 17:00,0.192,0.071,0.160,19.474
2012-08-13 15:00,2012-08-13 18:00,0.110,0.025,0.113,18.930
2012-08-13 16:00,2012-08-13 19:00,0.047,0.004,0.064,17.544
2012-08-13 17:00,2012-08-13 20:00,0.013,0,0.026,16.267
2012-08-13 18:00,2012-08-13 21:00,0,0,0.001,15.200
2012-08-13 19:00,2012-08-13 22:00,0,0,0,14.375
2012-08-13 20:00,2012-08-13 23:00,0,0,0,13.746
2012-08-13 21:00,2012-08-14 00:00,0,0,0,13.214
2012-08-13 22:00,2012-08-14 01:00,0,0,0,12.649
2012-08-13 23:00,2012-08-14 02:00,0,0,0,12.254
2012-08-14 00:00,2012-08-14 03:00,0,0,0,11.850
2012-08-14 01:00,2012-08-14 04:00,0,0,0,11.339
2012-08-14 02:00,2012-08-14 05:00,0.001,0,0.007,10.907
2012-08-14 03:00,2012-08-14 06:00,0.026,0,0.042,11.751
2012-08-14 04:00,2012-08-14 07:00,0.112,0.077,0.060,13.516
2012-08-14 05:00,2012-08-14 08:00,0.269,0.244,0.068,14.902
2012-08-14 06:00,2012-08-14 09:00,0.419,0.418,0.076,16.789
2012-08-14 07:00,2012-08-14 10:00,0.543,0.578,0.081,17.897
2012-08-14 08:00,2012-08-14 11:00,0.631,0.703,0.085,18.653
2012-08-14 09:00,2012-08-14 12:00,0.681,0.779,0.087,19.268
2012-08-14 10:00,2012-08-14 13:00,0.689,0.793,0.089,19.714
2012-08-14 11:00,2012-08-14 14:00,0.660,0.750,0.089,19.963
2012-08-14 12:00,2012-08-14 15:00,0.590,0.647,0.088,20.009
2012-08-14 13:00,2012-08-14 16:00,0.470,0.479,0.091,19.821
2012-08-14 14:00,2012-08-14 17:00,0.347,0.332,0.081,19.520
2012-08-14 15:00,2012-08-14 18:00,0.202,0.174,0.068,19.086
2012-08-14 16:00,2012-08-14 19:00,0.065,0.031,0.057,18.029
2012-08-14 17:00,2012-08-14 20:00,0.014,0,0.027,16.113
2012-08-14 18:00,2012-08-14 21:00,0,0,0.001,14.783
2012-08-14 19:00,2012-08-14 22:00,0,0,0,14.295
2012-08-14 20:00,2012-08-14 23:00,0,0,0,13.926
2012-08-14 21:00,2012-08-15 00:00,0,0,0,13.566
2012-08-14 22:00,2012-08-15 01:00,0,0,0,13.174
2012-08-14 23:00,2012-08-15 02:00,0,0,0,12.973
2012-08-15 00:00,2012-08-15 03:00,0,0,0,12.827
2012-08-15 01:00,2012-08-15 04:00,0,0,0,12.875
2012-08-15 02:00,2012-08-15 05:00,0,0,0.004,12.805
2012-08-15 03:00,2012-08-15 06:00,0.019,0,0.033,13.293
2012-08-15 04:00,2012-08-15 07:00,0.064,0.007,0.078,14.322
2012-08-15 05:00,2012-08-15 08:00,0.161,0.056,0.136,15.381
2012-08-15 06:00,2012-08-15 09:00,0.301,0.193,0.159,16.974
2012-08-15 07:00,2012-08-15 10:00,0.450,0.385,0.153,18.470
2012-08-15 08:00,2012-08-15 11:00,0.543,0.513,0.152,19.397
2012-08-15 09:00,2012-08-15 12:00,0.610,0.615,0.148,20.033
2012-08-15 10:00,2012-08-15 13:00,0.563,0.518,0.180,20.298
2012-08-15 11:00,2012-08-15 14:00,0.451,0.327,0.219,20.244
2012-08-15 12:00,2012-08-15 15:00,0.328,0.162,0.228,20.079
2012-08-15 13:00,2012-08-15 16:00,0.184,0.041,0.180,19.612
2012-08-15 14:00,2012-08-15 17:00,0.103,0.012,0.118,19.057
2012-08-15 15:00,2012-08-15 18:00,0.054,0.004,0.072,18.077
2012-08-15 16:00,2012-08-15 19:00,0.022,0.001,0.036,17.030
2012-08-15 17:00,2012-08-15 20:00,0.003,0,0.011,16.042
2012-08-15 18:00,2012-08-15 21:00,0,0,0,15.275
2012-08-15 19:00,2012-08-15 22:00,0,0,0,14.957
2012-08-15 20:00,2012-08-15 23:00,0,0,0,14.698
2012-08-15 21:00,2012-08-16 00:00,0,0,0,14.490
2012-08-15 22:00,2012-08-16 01:00,0,0,0,14.347
2012-08-15 23:00,2012-08-16 02:00,0,0,0,14.313
2012-08-16 00:00,2012-08-16 03:00,0,0,0,14.226
2012-08-16 01:00,2012-08-16 04:00,0,0,0,13.979
2012-08-16 02:00,2012-08-16 05:00,0,0,0.003,13.676
2012-08-16 03:00,2012-08-16 06:00,0.017,0,0.030,14.017
2012-08-16 04:00,2012-08-16 07:00,0.059,0.006,0.074,15.075
2012-08-16 05:00,2012-08-16 08:00,0.151,0.051,0.130,15.885
2012-08-16 06:00,2012-08-16 09:00,0.273,0.160,0.160,17.038
2012-08-16 07:00,2012-08-16 10:00,0.421,0.343,0.158,18.268
2012-08-16 08:00,2012-08-16 11:00,0.533,0.502,0.149,19.189
2012-08-16 09:00,2012-08-16 12:00,0.590,0.588,0.147,19.836
2012-08-16 10:00,2012-08-16 13:00,0.600,0.603,0.148,20.305
2012-08-16 11:00,2012-08-16 14:00,0.575,0.571,0.145,20.540
2012-08-16 12:00,2012-08-16 15:00,0.513,0.487,0.142,20.569
2012-08-16 13:00,2012-08-16 16:00,0.382,0.307,0.150,20.316
2012-08-16 14:00,2012-08-16 17:00,0.264,0.175,0.140,20.276
2012-08-16 15:00,2012-08-16 18:00,0.117,0.035,0.112,20.014
2012-08-16 16:00,2012-08-16 19:00,0.037,0.002,0.054,18.405
2012-08-16 17:00,2012-08-16 20:00,0.006,0,0.016,17.222
2012-08-16 18:00,2012-08-16 21:00,0,0,0,16.385
2012-08-16 19:00,2012-08-16 22:00,0,0,0,15.784
2012-08-16 20:00,2012-08-16 23:00,0,0,0,15.137
2012-08-16 21:00,2012-08-17 00:00,0,0,0,14.479
2012-08-16 22:00,2012-08-17 01:00,0,0,0,13.904
2012-08-16 23:00,2012-08-17 02:00,0,0,0,13.489
2012-08-17 00:00,2012-08-17 03:00,0,0,0,13.248
2012-08-17 01:00,2012-08-17 04:00,0,0,0,13.187
2012-08-17 02:00,2012-08-17 05:00,0,0,0.005,13.251
2012-08-17 03:00,2012-08-17 06:00,0.026,0,0.042,13.799
2012-08-17 04:00,2012-08-17 07:00,0.105,0.060,0.070,15.492
2012-08-17 05:00,2012-08-17 08:00,0.245,0.202,0.088,18.295
2012-08-17 06:00,2012-08-17 09:00,0.377,0.342,0.107,19.447
2012-08-17 07:00,2012-08-17 10:00,0.421,0.356,0.149,19.959
2012-08-17 08:00,2012-08-17 11:00,0.511,0.467,0.160,20.854
2012-08-17 09:00,2012-08-17 12:00,0.448,0.334,0.209,20.790
2012-08-17 10:00,2012-08-17 13:00,0.464,0.355,0.212,21.608
2012-08-17 11:00,2012-08-17 14:00,0.467,0.366,0.203,21.055
2012-08-17 12:00,2012-08-17 15:00,0.335,0.189,0.212,20.750
2012-08-17 13:00,2012-08-17 16:00,0.236,0.093,0.190,21.093
2012-08-17 14:00,2012-08-17 17:00,0.131,0.027,0.136,21.103
2012-08-17 15:00,2012-08-17 18:00,0.069,0.008,0.085,19.915
2012-08-17 16:00,2012-08-17 19:00,0.036,0.002,0.053,18.515
2012-08-17 17:00,2012-08-17 20:00,0.006,0,0.016,17.392
2012-08-17 18:00,2012-08-17 21:00,0,0,0,16.789
2012-08-17 19:00,2012-08-17 22:00,0,0,0,16.217
2012-08-17 20:00,2012-08-17 23:00,0,0,0,15.566
2012-08-17 21:00,2012-08-18 00:00,0,0,0,15.009
2012-08-17 22:00,2012-08-18 01:00,0,0,0,14.591
2012-08-17 23:00,2012-08-18 02:00,0,0,0,14.258
2012-08-18 00:00,2012-08-18 03:00,0,0,0,13.993
2012-08-18 01:00,2012-08-18 04:00,0,0,0,13.796
2012-08-18 02:00,2012-08-18 05:00,0,0,0.004,13.649
2012-08-18 03:00,2012-08-18 06:00,0.023,0,0.038,13.886
2012-08-18 04:00,2012-08-18 07:00,0.102,0.064,0.062,15.048
2012-08-18 05:00,2012-08-18 08:00,0.253,0.223,0.073,17.010
2012-08-18 06:00,2012-08-18 09:00,0.387,0.371,0.089,18.962
2012-08-18 07:00,2012-08-18 10:00,0.473,0.462,0.111,20
2012-08-18 08:00,2012-08-18 11:00,0.539,0.540,0.126,20.723
2012-08-18 09:00,2012-08-18 12:00,0.583,0.598,0.132,21.181
2012-08-18 10:00,2012-08-18 13:00,0.590,0.607,0.134,21.325
2012-08-18 11:00,2012-08-18 14:00,0.577,0.594,0.126,20.975
2012-08-18 12:00,2012-08-18 15:00,0.550,0.574,0.107,20.733
2012-08-18 13:00,2012-08-18 16:00,0.452,0.448,0.099,20.507
2012-08-18 14:00,2012-08-18 17:00,0.321,0.291,0.091,20.059
2012-08-18 15:00,2012-08-18 18:00,0.178,0.136,0.079,19.293
2012-08-18 16:00,2012-08-18 19:00,0.056,0.020,0.058,18.071
2012-08-18 17:00,2012-08-18 20:00,0.009,0,0.020,16.112
2012-08-18 18:00,2012-08-18 21:00,0,0,0,15.002
2012-08-18 19:00,2012-08-18 22:00,0,0,0,15.002
2012-08-18 20:00,2012-08-18 23:00,0,0,0,14.931
2012-08-18 21:00,2012-08-19 00:00,0,0,0,14.294
2012-08-18 22:00,2012-08-19 01:00,0,0,0,13.490
2012-08-18 23:00,2012-08-19 02:00,0,0,0,13.055
2012-08-19 00:00,2012-08-19 03:00,0,0,0,12.695
2012-08-19 01:00,2012-08-19 04:00,0,0,0,12.325
2012-08-19 02:00,2012-08-19 05:00,0,0,0.003,12.111
2012-08-19 03:00,2012-08-19 06:00,0.024,0,0.039,13.219
2012-08-19 04:00,2012-08-19 07:00,0.095,0.042,0.077,14.161
2012-08-19 05:00,2012-08-19 08:00,0.202,0.125,0.112,15.045
2012-08-19 06:00,2012-08-19 09:00,0.311,0.223,0.139,15.987
2012-08-19 07:00,2012-08-19 10:00,0.416,0.336,0.155,16.964
2012-08-19 08:00,2012-08-19 11:00,0.502,0.442,0.162,17.787
2012-08-19 09:00,2012-08-19 12:00,0.569,0.542,0.156,18.458
2012-08-19 10:00,2012-08-19 13:00,0.609,0.615,0.143,18.997
2012-08-19 11:00,2012-08-19 14:00,0.558,0.530,0.155,19.152
2012-08-19 12:00,2012-08-19 15:00,0.404,0.287,0.194,18.786
2012-08-19 13:00,2012-08-19 16:00,0.197,0.059,0.175,18.320
2012-08-19 14:00,2012-08-19 17:00,0.142,0.033,0.140,17.121
2012-08-19 15:00,2012-08-19 18:00,0.070,0.008,0.084,15.832
2012-08-19 16:00,2012-08-19 19:00,0.029,0.001,0.044,14.461
2012-08-19 17:00,2012-08-19 20:00,0.003,0,0.011,13.059
2012-08-19 18:00,2012-08-19 21:00,0,0,0,11.813
2012-08-19 19:00,2012-08-19 22:00,0,0,0,10.854
2012-08-19 20:00,2012-08-19 23:00,0,0,0,10.006
2012-08-19 21:00,2012-08-20 00:00,0,0,0,9.294
2012-08-19 22:00,2012-08-20 01:00,0,0,0,8.762
2012-08-19 23:00,2012-08-20 02:00,0,0,0,8.356
2012-08-20 00:00,2012-08-20 03:00,0,0,0,8.063
2012-08-20 01:00,2012-08-20 04:00,0,0,0,7.751
2012-08-20 02:00,2012-08-20 05:00,0,0,0.002,7.416
2012-08-20 03:00,2012-08-20 06:00,0.020,0,0.033,7.342
2012-08-20 04:00,2012-08-20 07:00,0.101,0.067,0.055,7.723
